,WRIST_x,WRIST_y,THUMB_CMC_x,THUMB_CMC_y,THUMB_MCP_x,THUMB_MCP_y,THUMB_IP_x,THUMB_IP_y,THUMB_TIP_x,THUMB_TIP_y,INDEX_FINGER_MCP_x,INDEX_FINGER_MCP_y,INDEX_FINGER_PIP_x,INDEX_FINGER_PIP_y,INDEX_FINGER_DIP_x,INDEX_FINGER_DIP_y,INDEX_FINGER_TIP_x,INDEX_FINGER_TIP_y,MIDDLE_FINGER_MCP_x,MIDDLE_FINGER_MCP_y,MIDDLE_FINGER_PIP_x,MIDDLE_FINGER_PIP_y,MIDDLE_FINGER_DIP_x,MIDDLE_FINGER_DIP_y,MIDDLE_FINGER_TIP_x,MIDDLE_FINGER_TIP_y,RING_FINGER_MCP_x,RING_FINGER_MCP_y,RING_FINGER_PIP_x,RING_FINGER_PIP_y,RING_FINGER_DIP_x,RING_FINGER_DIP_y,RING_FINGER_TIP_x,RING_FINGER_TIP_y,PINKY_MCP_x,PINKY_MCP_y,PINKY_PIP_x,PINKY_PIP_y,PINKY_DIP_x,PINKY_DIP_y,PINKY_TIP_x,PINKY_TIP_y,GESTURE
0,0.5267930030822754,0.4886939525604248,0.49535301327705383,0.47832369804382324,0.4657468795776367,0.4407419264316559,0.45232146978378296,0.4021553099155426,0.45520198345184326,0.3694642186164856,0.4835067093372345,0.36834511160850525,0.4651530086994171,0.3597571551799774,0.4727117717266083,0.4045170247554779,0.48084691166877747,0.4089064598083496,0.5012111067771912,0.3645157217979431,0.4796089828014374,0.3595801591873169,0.4867100715637207,0.4111231565475464,0.4959842264652252,0.40898218750953674,0.518945574760437,0.36657974123954773,0.49844890832901,0.3598061501979828,0.5020676255226135,0.4114367961883545,0.5114215612411499,0.4127085208892822,0.5370872020721436,0.37420761585235596,0.5173752307891846,0.3719709813594818,0.5154923796653748,0.40936800837516785,0.5223507285118103,0.4140816032886505,0.0
1,0.5373467206954956,0.4971848726272583,0.5070434212684631,0.48798176646232605,0.47810104489326477,0.4446455240249634,0.46508678793907166,0.4029558002948761,0.46815118193626404,0.3692929148674011,0.500590980052948,0.3618663549423218,0.48256897926330566,0.35883089900016785,0.48686298727989197,0.40595969557762146,0.49443545937538147,0.4131564497947693,0.5203831195831299,0.35896915197372437,0.4986588954925537,0.3608887195587158,0.5009799599647522,0.4181916117668152,0.5106325149536133,0.4172798991203308,0.5396658182144165,0.3660082519054413,0.5192391276359558,0.3658338487148285,0.5187781453132629,0.4202079474925995,0.528258204460144,0.42077815532684326,0.5582946538925171,0.37865597009658813,0.5397261381149292,0.3797290325164795,0.5353045463562012,0.41799286007881165,0.5421165227890015,0.4215777516365051,0.0
2,0.5432875156402588,0.5091687440872192,0.5085627436637878,0.49046820402145386,0.47990894317626953,0.44651874899864197,0.46639925241470337,0.40499722957611084,0.4715591073036194,0.37075477838516235,0.5042482018470764,0.3642515242099762,0.4833507239818573,0.3619651794433594,0.48919567465782166,0.40927207469940186,0.4979398250579834,0.4146577715873718,0.5236585736274719,0.36059480905532837,0.5007229447364807,0.36582332849502563,0.5042165517807007,0.42298150062561035,0.5136145949363708,0.4188322126865387,0.5432965755462646,0.36724787950515747,0.521601140499115,0.37019649147987366,0.5219802856445312,0.42541539669036865,0.5316598415374756,0.4246049225330353,0.5621914863586426,0.3828737139701843,0.5426963567733765,0.3856464624404907,0.538012683391571,0.42289841175079346,0.5447078347206116,0.4258256256580353,0.0
3,0.5456900000572205,0.5127456188201904,0.5107168555259705,0.4911319613456726,0.48197469115257263,0.4481816291809082,0.4678925573825836,0.40746480226516724,0.47342172265052795,0.3724731206893921,0.5091931223869324,0.36354175209999084,0.48682981729507446,0.36348044872283936,0.4920012354850769,0.4107033610343933,0.5008800029754639,0.4162440001964569,0.5286290645599365,0.36060452461242676,0.5044112205505371,0.3690916895866394,0.5073438882827759,0.42552614212036133,0.51713627576828,0.4213257431983948,0.5480433702468872,0.36803191900253296,0.5251291990280151,0.37364110350608826,0.5250548124313354,0.427834689617157,0.5348619818687439,0.4266304671764374,0.5668413639068604,0.3847665786743164,0.5462788939476013,0.3883720338344574,0.5416149497032166,0.4252806007862091,0.5486242175102234,0.4283130466938019,0.0
4,0.5530682802200317,0.5229157209396362,0.5161782503128052,0.49857524037361145,0.4860762357711792,0.4511950612068176,0.46919214725494385,0.41075199842453003,0.47706925868988037,0.3766613304615021,0.5140591859817505,0.35870489478111267,0.4903581738471985,0.3645722270011902,0.49721723794937134,0.41488784551620483,0.5061329007148743,0.41752001643180847,0.534801721572876,0.3534778356552124,0.5088614225387573,0.3717272877693176,0.5132314562797546,0.43090784549713135,0.5232030153274536,0.4229234457015991,0.5560547113418579,0.36352109909057617,0.5325156450271606,0.37941062450408936,0.5322893261909485,0.4347710609436035,0.5426997542381287,0.42985525727272034,0.575568675994873,0.383833646774292,0.5552354454994202,0.3975222110748291,0.5501736998558044,0.433950811624527,0.5582711100578308,0.43290606141090393,0.0
5,0.5534012913703918,0.5245895981788635,0.5153282880783081,0.49763256311416626,0.48517292737960815,0.4516194462776184,0.46795427799224854,0.41254812479019165,0.475661963224411,0.37889882922172546,0.51595538854599,0.35552191734313965,0.49002814292907715,0.3625381886959076,0.4969618320465088,0.4131483733654022,0.5072513818740845,0.4166114032268524,0.5370365977287292,0.3513215184211731,0.5091379284858704,0.3714137077331543,0.5133746862411499,0.42985302209854126,0.5242719054222107,0.42340949177742004,0.558212399482727,0.36277228593826294,0.5333713293075562,0.38107621669769287,0.5321886539459229,0.43554365634918213,0.542378306388855,0.43041354417800903,0.5774446725845337,0.38433027267456055,0.5570029020309448,0.39756453037261963,0.550631046295166,0.433586984872818,0.5575245022773743,0.4338037669658661,0.0
6,0.5530369877815247,0.5267749428749084,0.514529287815094,0.4999313950538635,0.483892023563385,0.4530286192893982,0.4672655761241913,0.4133090078830719,0.47503983974456787,0.37908846139907837,0.5140151977539062,0.3548821210861206,0.48824766278266907,0.36242467164993286,0.4952029883861542,0.41291704773902893,0.5055946707725525,0.41789019107818604,0.5358286499977112,0.3506992757320404,0.5076102614402771,0.3714945316314697,0.5124177932739258,0.4295298457145691,0.5237241983413696,0.42427384853363037,0.5575056672096252,0.3626282811164856,0.5321218967437744,0.3824871778488159,0.5319287776947021,0.4365951418876648,0.5424895286560059,0.4314383566379547,0.5771936178207397,0.38481372594833374,0.5559878945350647,0.4009072184562683,0.5502943992614746,0.4372374713420868,0.5573935508728027,0.43688470125198364,0.0
7,0.5519381165504456,0.5296156406402588,0.5133769512176514,0.5019027590751648,0.48254135251045227,0.453839510679245,0.4641158878803253,0.4139707088470459,0.47322192788124084,0.3798595666885376,0.5119286179542542,0.35346704721450806,0.48559802770614624,0.36428388953208923,0.49298107624053955,0.41454336047172546,0.5036871433258057,0.4164902865886688,0.533968448638916,0.34840232133865356,0.5051065683364868,0.37326863408088684,0.5105113983154297,0.43129029870033264,0.5222187042236328,0.4227983057498932,0.5561097264289856,0.3612397015094757,0.5302883386611938,0.38482460379600525,0.5298563241958618,0.43861523270606995,0.5405907034873962,0.4312193691730499,0.5756853818893433,0.3848147392272949,0.5549669861793518,0.40432465076446533,0.5488494634628296,0.4397057890892029,0.5560212135314941,0.4380924701690674,0.0
8,0.5511706471443176,0.5324222445487976,0.5127360820770264,0.504767894744873,0.4813675582408905,0.4566134512424469,0.46153250336647034,0.4167139530181885,0.4698634445667267,0.38243603706359863,0.509876549243927,0.3540169298648834,0.48228299617767334,0.3666268587112427,0.4903709888458252,0.41745322942733765,0.5016429424285889,0.41896602511405945,0.5320656299591064,0.3482108414173126,0.5023670196533203,0.3756309151649475,0.5086832642555237,0.43393436074256897,0.5208679437637329,0.4248073697090149,0.5545380115509033,0.36153632402420044,0.5280424952507019,0.38718926906585693,0.5283956527709961,0.4410190284252167,0.5398262739181519,0.43302497267723083,0.5742017030715942,0.3857896029949188,0.5530954599380493,0.4069848954677582,0.547478199005127,0.4420890808105469,0.5553056001663208,0.43992429971694946,0.0
9,0.5483453273773193,0.5314549207687378,0.5104506015777588,0.5052614212036133,0.4780532121658325,0.4565262198448181,0.4578693211078644,0.41478094458580017,0.4685191214084625,0.3794618844985962,0.507565438747406,0.35200029611587524,0.48034682869911194,0.3654959797859192,0.488312691450119,0.41812217235565186,0.49963757395744324,0.4181470572948456,0.5302981734275818,0.34631580114364624,0.501314640045166,0.3737104833126068,0.5066748857498169,0.4352257251739502,0.5182033777236938,0.4247482717037201,0.553206741809845,0.36001428961753845,0.5273915529251099,0.38661596179008484,0.5268184542655945,0.44302815198898315,0.5379117727279663,0.43355780839920044,0.5735519528388977,0.38429194688796997,0.5525093674659729,0.40618810057640076,0.546319842338562,0.44251346588134766,0.5539475083351135,0.4395202696323395,0.0
10,0.5469745397567749,0.5302863121032715,0.5076231956481934,0.5014943480491638,0.47514569759368896,0.45214414596557617,0.45579102635383606,0.41147249937057495,0.46738871932029724,0.3779069185256958,0.5056458115577698,0.3472045660018921,0.4779471457004547,0.3642003536224365,0.48622894287109375,0.41632747650146484,0.4977837800979614,0.41650062799453735,0.5287759304046631,0.34252622723579407,0.4996962249279022,0.3736037313938141,0.505361020565033,0.43372419476509094,0.5171867609024048,0.42362281680107117,0.5520159006118774,0.3575652241706848,0.5261318683624268,0.3871991038322449,0.5254354476928711,0.44210919737815857,0.5364881753921509,0.4323256313800812,0.5724989175796509,0.3833279609680176,0.551150918006897,0.4061148166656494,0.5446800589561462,0.4420042037963867,0.5520397424697876,0.43946409225463867,0.0
11,0.5455325245857239,0.5297067165374756,0.5060991644859314,0.502278745174408,0.47370538115501404,0.45237961411476135,0.45522087812423706,0.41171714663505554,0.4649372100830078,0.37699365615844727,0.5027732253074646,0.3449215292930603,0.475291907787323,0.36259061098098755,0.4840151071548462,0.4157421588897705,0.4951413571834564,0.41713958978652954,0.5262830853462219,0.3403305113315582,0.49747583270072937,0.37245193123817444,0.503441572189331,0.43332532048225403,0.5146056413650513,0.4238074719905853,0.549910843372345,0.35551854968070984,0.5245990753173828,0.38778430223464966,0.5243464708328247,0.44377705454826355,0.5348833203315735,0.4344855546951294,0.5711278319358826,0.3812117576599121,0.5504536628723145,0.4057219624519348,0.5441343188285828,0.44319644570350647,0.5508950352668762,0.4411569833755493,0.0
