,WRIST_x,WRIST_y,THUMB_CMC_x,THUMB_CMC_y,THUMB_MCP_x,THUMB_MCP_y,THUMB_IP_x,THUMB_IP_y,THUMB_TIP_x,THUMB_TIP_y,INDEX_FINGER_MCP_x,INDEX_FINGER_MCP_y,INDEX_FINGER_PIP_x,INDEX_FINGER_PIP_y,INDEX_FINGER_DIP_x,INDEX_FINGER_DIP_y,INDEX_FINGER_TIP_x,INDEX_FINGER_TIP_y,MIDDLE_FINGER_MCP_x,MIDDLE_FINGER_MCP_y,MIDDLE_FINGER_PIP_x,MIDDLE_FINGER_PIP_y,MIDDLE_FINGER_DIP_x,MIDDLE_FINGER_DIP_y,MIDDLE_FINGER_TIP_x,MIDDLE_FINGER_TIP_y,RING_FINGER_MCP_x,RING_FINGER_MCP_y,RING_FINGER_PIP_x,RING_FINGER_PIP_y,RING_FINGER_DIP_x,RING_FINGER_DIP_y,RING_FINGER_TIP_x,RING_FINGER_TIP_y,PINKY_MCP_x,PINKY_MCP_y,PINKY_PIP_x,PINKY_PIP_y,PINKY_DIP_x,PINKY_DIP_y,PINKY_TIP_x,PINKY_TIP_y,GESTURE
0,0.42279455065727234,0.36172187328338623,0.39598608016967773,0.40263479948043823,0.3624807596206665,0.4329441785812378,0.3337097764015198,0.4598671495914459,0.3176881968975067,0.47827059030532837,0.3342914581298828,0.3636327385902405,0.31156623363494873,0.3529547452926636,0.33333301544189453,0.3699325621128082,0.3497275114059448,0.37948039174079895,0.3418806791305542,0.32715222239494324,0.31983673572540283,0.3170410692691803,0.3445383608341217,0.3402005732059479,0.35877203941345215,0.3468763530254364,0.353274941444397,0.2919585704803467,0.3299351930618286,0.2793678343296051,0.35167089104652405,0.30708470940589905,0.36576372385025024,0.3183659613132477,0.36902377009391785,0.26153793931007385,0.34907081723213196,0.25081294775009155,0.3612010180950165,0.27895790338516235,0.3721798062324524,0.2942385971546173,2.0
1,0.4217975437641144,0.3677142262458801,0.3920631408691406,0.4053221344947815,0.3540765345096588,0.43236273527145386,0.32663658261299133,0.45916542410850525,0.3114436864852905,0.49246153235435486,0.3315395712852478,0.36072230339050293,0.3093114197254181,0.35405468940734863,0.3322736620903015,0.3722611367702484,0.3480990529060364,0.3810012936592102,0.3389689028263092,0.32419171929359436,0.31888967752456665,0.3182792663574219,0.3455880582332611,0.3454812467098236,0.3575471341609955,0.3521169126033783,0.3513645827770233,0.29166150093078613,0.32895100116729736,0.27873697876930237,0.3514445722103119,0.30922266840934753,0.3636159300804138,0.32006773352622986,0.3675767481327057,0.26331713795661926,0.3482005000114441,0.2501833140850067,0.3611149191856384,0.28130218386650085,0.37085506319999695,0.29818764328956604,2.0
2,0.4205053150653839,0.36485713720321655,0.3899933695793152,0.4037890136241913,0.3531950116157532,0.43134087324142456,0.32626456022262573,0.4588194489479065,0.3104785978794098,0.49151772260665894,0.33231833577156067,0.35945382714271545,0.3080260157585144,0.35349467396736145,0.33018508553504944,0.3688894808292389,0.34589746594429016,0.37645888328552246,0.3395076096057892,0.32387882471084595,0.31741857528686523,0.3169718384742737,0.3433888256549835,0.3419453501701355,0.3558398485183716,0.3492109477519989,0.3513913154602051,0.2916586399078369,0.3267174959182739,0.2770025134086609,0.3489855229854584,0.3060038685798645,0.3621909022331238,0.31843632459640503,0.36711210012435913,0.26307737827301025,0.34655115008354187,0.2481803148984909,0.358565092086792,0.2787349224090576,0.36878418922424316,0.29833894968032837,2.0
3,0.41848355531692505,0.3565199077129364,0.38908249139785767,0.39476943016052246,0.3521067500114441,0.42327210307121277,0.32459479570388794,0.45317506790161133,0.3090194761753082,0.48821449279785156,0.3294141888618469,0.35612085461616516,0.30517780780792236,0.3476637601852417,0.32961463928222656,0.3629327416419983,0.3456932008266449,0.3699137270450592,0.33673298358917236,0.3202778100967407,0.3162158727645874,0.3106217384338379,0.3440919816493988,0.3348207175731659,0.35568615794181824,0.3420936167240143,0.34821978211402893,0.2875969111919403,0.32558876276016235,0.27150002121925354,0.3492884635925293,0.2996271252632141,0.36169618368148804,0.31211739778518677,0.36321693658828735,0.25832998752593994,0.3435728847980499,0.24223792552947998,0.35713374614715576,0.27176666259765625,0.36717045307159424,0.2906580865383148,2.0
4,0.41775384545326233,0.35494711995124817,0.38856226205825806,0.3933408558368683,0.3526216745376587,0.42187365889549255,0.3251146674156189,0.4507814049720764,0.3079201877117157,0.4833976626396179,0.3292886018753052,0.35287705063819885,0.3056615889072418,0.3464193046092987,0.3290390074253082,0.36133939027786255,0.34511178731918335,0.3676469326019287,0.3365827202796936,0.3165423572063446,0.31582963466644287,0.30912911891937256,0.34285739064216614,0.3340761065483093,0.35474178194999695,0.3401928246021271,0.3486037850379944,0.28402042388916016,0.3253445029258728,0.26889318227767944,0.34805068373680115,0.29866141080856323,0.3606439530849457,0.3109855353832245,0.3641805350780487,0.2551729083061218,0.34382614493370056,0.24008309841156006,0.35689833760261536,0.2704782485961914,0.36741116642951965,0.288882851600647,2.0
5,0.4180956482887268,0.35509735345840454,0.38872405886650085,0.39421552419662476,0.35264095664024353,0.42331141233444214,0.32467710971832275,0.4512260854244232,0.3072551190853119,0.4831119477748871,0.32827237248420715,0.3542340397834778,0.30498820543289185,0.3464891314506531,0.32761335372924805,0.36094558238983154,0.3438216745853424,0.3684813976287842,0.33583131432533264,0.3177093267440796,0.3146582245826721,0.30985885858535767,0.3415224850177765,0.334102988243103,0.3537343144416809,0.3410886824131012,0.34794309735298157,0.2844707667827606,0.3244520425796509,0.2693004012107849,0.34730520844459534,0.29833731055259705,0.3603152632713318,0.3112466633319855,0.3637913167476654,0.25497400760650635,0.34322884678840637,0.23968489468097687,0.3560791611671448,0.2696896493434906,0.3665993809700012,0.28872203826904297,2.0
6,0.41661643981933594,0.3552258610725403,0.38760754466056824,0.39379703998565674,0.3515062928199768,0.423129141330719,0.3235660791397095,0.45209673047065735,0.3064700961112976,0.48480144143104553,0.32673022150993347,0.3552727997303009,0.303824782371521,0.34736645221710205,0.32671454548835754,0.3607841730117798,0.34300804138183594,0.36806049942970276,0.3340890109539032,0.31785905361175537,0.31395378708839417,0.3102708160877228,0.3406149744987488,0.3335871696472168,0.3528810739517212,0.3412773013114929,0.346272736787796,0.2840336561203003,0.32368820905685425,0.2689455449581146,0.3461560904979706,0.2975039482116699,0.3590676784515381,0.3111093044281006,0.3621867001056671,0.25436267256736755,0.3424638509750366,0.2395930290222168,0.3552776277065277,0.2692214846611023,0.3656615614891052,0.2886800169944763,2.0
7,0.41467171907424927,0.3547002673149109,0.3849794864654541,0.3943050503730774,0.3496377170085907,0.42372390627861023,0.322783887386322,0.45246028900146484,0.30601105093955994,0.4849608242511749,0.3262556791305542,0.35405412316322327,0.3033859431743622,0.34721627831459045,0.3251308798789978,0.36103835701942444,0.3421061933040619,0.3679666519165039,0.3335617184638977,0.3174806535243988,0.3125688433647156,0.3098149597644806,0.3384883999824524,0.3334176540374756,0.3523420989513397,0.3407803177833557,0.3454045057296753,0.2844647765159607,0.3229038715362549,0.2697632312774658,0.34486889839172363,0.2986917495727539,0.3584922254085541,0.3119838833808899,0.36112654209136963,0.255193293094635,0.34169095754623413,0.24028898775577545,0.35424599051475525,0.27006661891937256,0.36480265855789185,0.2891319990158081,2.0
8,0.41322219371795654,0.35365626215934753,0.3838042914867401,0.3927972912788391,0.3489060401916504,0.4216564893722534,0.32209333777427673,0.45054468512535095,0.30507132411003113,0.48319029808044434,0.3253574073314667,0.3539779484272003,0.30233246088027954,0.3468150794506073,0.32475146651268005,0.36122411489486694,0.3414255976676941,0.3683443069458008,0.33260685205459595,0.31740519404411316,0.31120070815086365,0.3092283308506012,0.3372831344604492,0.33276066184043884,0.3507833480834961,0.3405311405658722,0.3443998098373413,0.2843317985534668,0.32122477889060974,0.26878276467323303,0.34337103366851807,0.2975391745567322,0.3571835160255432,0.3112565279006958,0.3599368929862976,0.2549596428871155,0.3401135504245758,0.23989856243133545,0.3525221645832062,0.26941153407096863,0.3632083237171173,0.2884196937084198,2.0
9,0.41215765476226807,0.3520117402076721,0.38237258791923523,0.39065030217170715,0.3471451699733734,0.4199300706386566,0.3202974796295166,0.44907018542289734,0.30291852355003357,0.4813089966773987,0.3238999843597412,0.349618524312973,0.2999527156352997,0.34376320242881775,0.322905957698822,0.35895708203315735,0.33907511830329895,0.36425089836120605,0.33114081621170044,0.3135387897491455,0.3094720244407654,0.306347519159317,0.3364493250846863,0.33128467202186584,0.34929805994033813,0.33700332045555115,0.34286177158355713,0.2811058759689331,0.3189909756183624,0.26604411005973816,0.3418871760368347,0.2958815097808838,0.3559454679489136,0.3084028661251068,0.35822463035583496,0.25219452381134033,0.3380696773529053,0.23639905452728271,0.35037699341773987,0.26713335514068604,0.36115017533302307,0.28658267855644226,2.0
